run_id,timestep,total_units_sold,total_demand,total_inventory,total_supply_available,min_price,max_price,shock_active,total_unmet_demand,average_price,transaction_count
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,0,278,331,1390,1668,90,118,False,126,108.96385542168674,83
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,1,328,333,1390,1718,90,164.16,False,70,107.33870588235301,85
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,2,367,367,1351,1718,90,153.53,False,38,101.38066666666678,90
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,3,372,372,1307,1679,90,142.29,False,45,105.10157303370778,89
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,4,287,287,1348,1635,90,130.91,False,88,113.43246753246774,77
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,5,274,274,1402,1676,90,127.13,False,91,118.03900000000002,70
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,6,311,333,1419,1730,90,148.36,False,102,111.48913580246915,81
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,7,338,338,1409,1747,90,166.32,False,68,109.56650602409634,83
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,8,267,267,1470,1737,90,153.01,False,115,112.91388888888896,72
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,9,299,299,1499,1798,90,140.77,False,110,117.51216216216226,74
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,10,299,299,1528,1827,90,150.36,False,83,116.14386666666661,75
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,11,275,275,1581,1856,90,138.33,False,100,116.04289473684206,76
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,12,301,301,1608,1909,90,164.56,False,98,117.6564285714287,70
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,13,295,295,1641,1936,90,151.4,False,120,115.57506666666676,75
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,14,273,273,1696,1969,90,139.29,False,108,116.80808219178087,73
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,15,313,313,1711,2024,90,151.31,False,117,118.32424657534237,73
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,16,314,314,1725,2039,90,139.85,False,91,114.57999999999996,77
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,17,271,271,1782,2053,90,166.68,False,107,113.72328947368413,76
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,18,296,296,1814,2110,90,153.35,False,119,118.0856338028168,71
ed4cf084-ea46-42d0-a483-5e703bc2b1f5,19,291,291,1851,2142,90,148.08,False,95,115.08486111111107,72
